evidence_id,relation,target_file,target_id
E_P491,SUPPORTED_BY,hard_exclusions.csv,HX_G_GRAPHITE_OXIDIZING
E_P417,SUPPORTED_BY,hard_exclusions.csv,HX_G_GRAPHITE_OXIDIZING
E_P433,SUPPORTED_BY,hard_exclusions.csv,HX_G_GRAPHITE_OXIDIZING
E_P015,SUPPORTED_BY,hard_exclusions.csv,HX_G_ENVELOPE_A_B_DN
E_P162,SUPPORTED_BY,hard_exclusions.csv,HX_G_ENVELOPE_A_B_DN
E_P015,SUPPORTED_BY,hard_exclusions.csv,HX_G_ENVELOPE_C_DN
E_P162,SUPPORTED_BY,hard_exclusions.csv,HX_G_ENVELOPE_C_DN
E_P202,SUPPORTED_BY,hard_exclusions.csv,HX_G_RING_FACE
E_P446,SUPPORTED_BY,hard_exclusions.csv,HX_G_RING_FACE
E_P492,SUPPORTED_BY,hard_exclusions.csv,HX_G_RING_FACE
E_P178,SUPPORTED_BY,hard_exclusions.csv,HX_G_SPIRAL_A_FACE
E_P416,SUPPORTED_BY,hard_exclusions.csv,HX_G_SPIRAL_A_FACE
E_P178,SUPPORTED_BY,hard_exclusions.csv,HX_G_SPIRAL_B_FACE
E_P416,SUPPORTED_BY,hard_exclusions.csv,HX_G_SPIRAL_B_FACE
E_P178,SUPPORTED_BY,hard_exclusions.csv,HX_G_SPIRAL_CD_FACE
E_P416,SUPPORTED_BY,hard_exclusions.csv,HX_G_SPIRAL_CD_FACE
E_P253,SUPPORTED_BY,hard_exclusions.csv,HX_FST_HEX_CYCLIC
E_P254,SUPPORTED_BY,hard_exclusions.csv,HX_FST_HEX_CYCLIC
E_P493,SUPPORTED_BY,hard_exclusions.csv,HX_FST_HEX_CYCLIC
E_P494,SUPPORTED_BY,hard_exclusions.csv,HX_FST_HEX_CYCLIC
E_P119,SUPPORTED_BY,compatibility_matrix.csv,MC_FL_ORIFICE_NPT
E_P334,SUPPORTED_BY,compatibility_matrix.csv,MC_FL_ORIFICE_NPT
E_P119,SUPPORTED_BY,compatibility_matrix.csv,MC_FL_ORIFICE_SW
E_P334,SUPPORTED_BY,compatibility_matrix.csv,MC_FL_ORIFICE_SW
E_P128,SUPPORTED_BY,compatibility_matrix.csv,MC_FL_JACKET
E_P035,SUPPORTED_BY,compatibility_matrix.csv,MC_FL_CLOSURE
E_P270,SUPPORTED_BY,compatibility_matrix.csv,MC_FL_CLOSURE
E_P202,SUPPORTED_BY,compatibility_matrix.csv,MC_FACE_RING
E_P446,SUPPORTED_BY,compatibility_matrix.csv,MC_FACE_RING
E_P492,SUPPORTED_BY,compatibility_matrix.csv,MC_FACE_RING
E_P491,SUPPORTED_BY,compatibility_matrix.csv,MC_FACE_CAST_IRON
E_P532,SUPPORTED_BY,compatibility_matrix.csv,MC_FACE_CAST_IRON
E_P490,SUPPORTED_BY,compatibility_matrix.csv,MC_FACE_INTERNAL
E_P202,SUPPORTED_BY,compatibility_matrix.csv,MC_G_FACE_RJ
E_P446,SUPPORTED_BY,compatibility_matrix.csv,MC_G_FACE_RJ
E_P492,SUPPORTED_BY,compatibility_matrix.csv,MC_G_FACE_RJ
E_P162,SUPPORTED_BY,compatibility_matrix.csv,MC_G_PREF_ENVELOPE
E_P491,SUPPORTED_BY,compatibility_matrix.csv,MC_G_PREF_ENVELOPE
E_P178,SUPPORTED_BY,compatibility_matrix.csv,MC_G_PREF_SPIRAL
E_P416,SUPPORTED_BY,compatibility_matrix.csv,MC_G_PREF_SPIRAL
E_P190,SUPPORTED_BY,compatibility_matrix.csv,MC_G_PREF_KAMM
E_P432,SUPPORTED_BY,compatibility_matrix.csv,MC_G_PREF_KAMM
E_P490,SUPPORTED_BY,selection_rules.csv,SC_FL_UTILITY_SO
E_P490,SUPPORTED_BY,selection_rules.csv,SC_FL_INSTRUMENT_TH
E_P532,SUPPORTED_BY,selection_rules.csv,SC_FL_INSTRUMENT_TH
E_P490,SUPPORTED_BY,selection_rules.csv,SC_FL_LINED
E_P035,SUPPORTED_BY,selection_rules.csv,SC_FL_LINED_CLOSURE
E_P036,SUPPORTED_BY,selection_rules.csv,SC_FL_LINED_CLOSURE
E_P250,SUPPORTED_BY,selection_rules.csv,SC_FL_CYCLIC_WN
E_P490,SUPPORTED_BY,selection_rules.csv,SC_FL_CYCLIC_WN
E_P250,SUPPORTED_BY,selection_rules.csv,SC_FL_HIGH_HAZARD_WN
E_P490,SUPPORTED_BY,selection_rules.csv,SC_FL_HIGH_HAZARD_WN
E_P491,SUPPORTED_BY,selection_rules.csv,SC_FACE_CAST_FF
E_P532,SUPPORTED_BY,selection_rules.csv,SC_FACE_CAST_FF
E_P490,SUPPORTED_BY,selection_rules.csv,SC_FACE_INTERNAL_FM
E_P252,SUPPORTED_BY,selection_rules.csv,SC_G_LOW_GENERAL_NAF
E_P492,SUPPORTED_BY,selection_rules.csv,SC_G_LOW_GENERAL_NAF
E_P252,SUPPORTED_BY,selection_rules.csv,SC_G_CORROSIVE_PTFE
E_P492,SUPPORTED_BY,selection_rules.csv,SC_G_CORROSIVE_PTFE
E_P491,SUPPORTED_BY,selection_rules.csv,SC_G_HIGH_HAZARD_SPIRAL
E_P492,SUPPORTED_BY,selection_rules.csv,SC_G_HIGH_HAZARD_SPIRAL
E_P252,SUPPORTED_BY,selection_rules.csv,SC_G_HIGH_TEMP_MICA
E_P492,SUPPORTED_BY,selection_rules.csv,SC_G_HIGH_TEMP_MICA
E_P015,SUPPORTED_BY,selection_rules.csv,SC_G_ENVELOPE_B_RECOMMENDED
E_P162,SUPPORTED_BY,selection_rules.csv,SC_G_ENVELOPE_B_RECOMMENDED
E_P015,SUPPORTED_BY,selection_rules.csv,SC_G_ENVELOPE_C_LARGE
E_P162,SUPPORTED_BY,selection_rules.csv,SC_G_ENVELOPE_C_LARGE
E_P015,SUPPORTED_BY,selection_rules.csv,SC_G_FLUSH_BORE_B
E_P162,SUPPORTED_BY,selection_rules.csv,SC_G_FLUSH_BORE_B
E_P178,SUPPORTED_BY,selection_rules.csv,SC_G_RF_SPIRAL_D
E_P416,SUPPORTED_BY,selection_rules.csv,SC_G_RF_SPIRAL_D
E_P178,SUPPORTED_BY,selection_rules.csv,SC_G_FM_SPIRAL_B
E_P416,SUPPORTED_BY,selection_rules.csv,SC_G_FM_SPIRAL_B
E_P178,SUPPORTED_BY,selection_rules.csv,SC_G_TG_SPIRAL_A
E_P416,SUPPORTED_BY,selection_rules.csv,SC_G_TG_SPIRAL_A
E_P202,SUPPORTED_BY,selection_rules.csv,SC_G_RJ_OCT
E_P446,SUPPORTED_BY,selection_rules.csv,SC_G_RJ_OCT
E_P254,SUPPORTED_BY,selection_rules.csv,SC_FST_LOW_BENIGN_HEX
E_P493,SUPPORTED_BY,selection_rules.csv,SC_FST_LOW_BENIGN_HEX
E_P254,SUPPORTED_BY,selection_rules.csv,SC_FST_SEVERE_FULL
E_P493,SUPPORTED_BY,selection_rules.csv,SC_FST_SEVERE_FULL
E_P494,SUPPORTED_BY,selection_rules.csv,SC_FST_SEVERE_FULL
